"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C01_002E","S2801_C01_002M","S2801_C01_003E","S2801_C01_003M","S2801_C01_004E","S2801_C01_004M","S2801_C01_005E","S2801_C01_005M","S2801_C01_006E","S2801_C01_006M","S2801_C01_007E","S2801_C01_007M","S2801_C01_008E","S2801_C01_008M","S2801_C01_009E","S2801_C01_009M","S2801_C01_010E","S2801_C01_010M","S2801_C01_011E","S2801_C01_011M","S2801_C01_012E","S2801_C01_012M","S2801_C01_013E","S2801_C01_013M","S2801_C01_014E","S2801_C01_014M","S2801_C01_015E","S2801_C01_015M","S2801_C01_016E","S2801_C01_016M","S2801_C01_017E","S2801_C01_017M","S2801_C01_018E","S2801_C01_018M","S2801_C01_019E","S2801_C01_019M","S2801_C01_020E","S2801_C01_020M","S2801_C01_021E","S2801_C01_021M","S2801_C01_022E","S2801_C01_022M","S2801_C01_023E","S2801_C01_023M","S2801_C01_024E","S2801_C01_024M","S2801_C01_025E","S2801_C01_025M","S2801_C01_026E","S2801_C01_026M","S2801_C01_027E","S2801_C01_027M","S2801_C01_028E","S2801_C01_028M","S2801_C01_029E","S2801_C01_029M","S2801_C01_030E","S2801_C01_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_001E","S2801_C02_001M","S2801_C02_002E","S2801_C02_002M","S2801_C02_003E","S2801_C02_003M","S2801_C02_004E","S2801_C02_004M","S2801_C02_005E","S2801_C02_005M","S2801_C02_006E","S2801_C02_006M","S2801_C02_007E","S2801_C02_007M","S2801_C02_008E","S2801_C02_008M","S2801_C02_009E","S2801_C02_009M","S2801_C02_010E","S2801_C02_010M","S2801_C02_011E","S2801_C02_011M","S2801_C02_012E","S2801_C02_012M","S2801_C02_013E","S2801_C02_013M","S2801_C02_014E","S2801_C02_014M","S2801_C02_015E","S2801_C02_015M","S2801_C02_016E","S2801_C02_016M","S2801_C02_017E","S2801_C02_017M","S2801_C02_018E","S2801_C02_018M","S2801_C02_019E","S2801_C02_019M","S2801_C02_020E","S2801_C02_020M","S2801_C02_021E","S2801_C02_021M","S2801_C02_022E","S2801_C02_022M","S2801_C02_023E","S2801_C02_023M","S2801_C02_024E","S2801_C02_024M","S2801_C02_025E","S2801_C02_025M","S2801_C02_026E","S2801_C02_026M","S2801_C02_027E","S2801_C02_027M","S2801_C02_028E","S2801_C02_028M","S2801_C02_029E","S2801_C02_029M","S2801_C02_030E","S2801_C02_030M","S2801_C02_031E","S2801_C02_031M",
"0500000US01019","Cherokee County, Alabama","10836","476","8999","478","6319","483","527","146","8074","495","1987","385","4950","437","124","65","92","54","0","23","1837","312","8178","480","52","39","8126","479","7394","502","2405","422","4657","484","1431","236","2658","345","2278","348","6","16","1190","257","1082","240","5655","606","41","34","4182","549","1432","295","2903","354","5","8","2754","343","144","74","(X)","(X)","83.0","2.7","58.3","4.1","4.9","1.3","74.5","2.9","18.3","3.4","45.7","3.8","1.1","0.6","0.8","0.5","0.0","0.3","17.0","2.7","75.5","3.0","0.5","0.4","75.0","3.0","68.2","3.4","22.2","3.6","43.0","4.3","13.2","2.2","24.5","3.0","(X)","(X)","0.3","0.7","52.2","7.9","47.5","7.8","(X)","(X)","0.7","0.6","74.0","4.8","25.3","4.8","(X)","(X)","0.2","0.3","94.9","2.5","5.0","2.5",
"0500000US01021","Chilton County, Alabama","17140","358","14413","479","10357","556","905","205","13041","483","2867","418","8249","607","159","93","240","127","0","26","2727","353","12841","467","52","42","12789","464","10523","594","3771","438","7982","587","1572","280","4299","390","3201","468","0","26","1581","375","1620","267","8590","577","34","33","6616","558","1940","347","5349","511","18","25","4592","459","739","228","(X)","(X)","84.1","2.1","60.4","3.1","5.3","1.2","76.1","2.2","16.7","2.4","48.1","3.4","0.9","0.5","1.4","0.7","0.0","0.2","15.9","2.1","74.9","2.2","0.3","0.2","74.6","2.2","61.4","3.2","22.0","2.6","46.6","3.1","9.2","1.6","25.1","2.2","(X)","(X)","0.0","1.1","49.4","7.2","50.6","7.2","(X)","(X)","0.4","0.4","77.0","3.8","22.6","3.8","(X)","(X)","0.3","0.5","85.8","3.9","13.8","3.8",
"0500000US01023","Choctaw County, Alabama","5330","255","4166","218","3088","274","312","144","3619","233","706","178","2314","251","121","52","111","64","0","19","1164","215","3384","258","36","39","3348","258","2859","218","762","172","2105","249","632","154","1946","246","1339","229","0","19","614","155","725","182","2547","222","29","38","1496","208","1022","187","1444","230","7","10","1238","221","199","87","(X)","(X)","78.2","3.5","57.9","5.3","5.9","2.7","67.9","3.9","13.2","3.2","43.4","4.8","2.3","1.0","2.1","1.2","0.0","0.7","21.8","3.5","63.5","4.1","0.7","0.7","62.8","4.1","53.6","3.7","14.3","3.1","39.5","4.2","11.9","3.1","36.5","4.1","(X)","(X)","0.0","2.6","45.9","9.2","54.1","9.2","(X)","(X)","1.1","1.5","58.7","6.4","40.1","6.4","(X)","(X)","0.5","0.7","85.7","5.8","13.8","5.7",
"0500000US01025","Clarke County, Alabama","9323","439","7186","385","5258","374","709","161","5974","406","1106","247","4261","361","176","78","127","57","16","26","2137","370","5910","351","56","37","5854","361","4956","347","1410","259","3243","284","1639","226","3413","370","2617","329","7","10","1097","222","1513","259","4356","442","49","36","2698","332","1609","295","2350","293","0","23","2059","265","291","130","(X)","(X)","77.1","3.5","56.4","3.6","7.6","1.8","64.1","3.4","11.9","2.6","45.7","3.4","1.9","0.9","1.4","0.6","0.2","0.3","22.9","3.5","63.4","3.2","0.6","0.4","62.8","3.2","53.2","3.1","15.1","2.6","34.8","2.8","17.6","2.6","36.6","3.2","(X)","(X)","0.3","0.4","41.9","6.6","57.8","6.6","(X)","(X)","1.1","0.8","61.9","5.2","36.9","5.1","(X)","(X)","0.0","1.5","87.6","5.0","12.4","5.0",
"0500000US01027","Clay County, Alabama","5153","269","4211","311","3036","283","323","106","3692","306","599","150","2460","308","91","51","39","38","0","19","942","189","3717","313","8","10","3709","314","3161","325","1032","235","2004","282","725","172","1436","237","1122","191","2","4","610","142","510","158","2710","270","6","9","1847","258","857","196","1321","192","0","19","1252","185","69","45","(X)","(X)","81.7","3.7","58.9","4.4","6.3","2.0","71.6","4.0","11.6","2.7","47.7","5.3","1.8","1.0","0.8","0.7","0.0","0.7","18.3","3.7","72.1","4.5","0.2","0.2","72.0","4.5","61.3","5.1","20.0","4.3","38.9","5.1","14.1","3.2","27.9","4.5","(X)","(X)","0.2","0.3","54.4","10.5","45.5","10.5","(X)","(X)","0.2","0.3","68.2","6.6","31.6","6.6","(X)","(X)","0.0","2.6","94.8","3.3","5.2","3.3",
"0500000US01029","Cleburne County, Alabama","5835","194","4844","265","3516","301","312","88","4363","263","935","198","2690","240","46","32","115","78","0","19","991","220","4141","256","13","15","4128","256","3513","236","1839","292","1813","213","527","137","1694","234","1307","200","7","11","582","171","718","186","2917","262","6","10","2072","224","839","186","1611","173","0","19","1474","179","137","78","(X)","(X)","83.0","3.7","60.3","5.0","5.3","1.5","74.8","3.8","16.0","3.3","46.1","4.2","0.8","0.5","2.0","1.3","0.0","0.6","17.0","3.7","71.0","3.8","0.2","0.3","70.7","3.8","60.2","3.8","31.5","4.9","31.1","3.7","9.0","2.4","29.0","3.8","(X)","(X)","0.5","0.9","44.5","11.4","54.9","11.4","(X)","(X)","0.2","0.3","71.0","5.4","28.8","5.4","(X)","(X)","0.0","2.1","91.5","4.8","8.5","4.8",
"0500000US01031","Coffee County, Alabama","19951","457","17877","449","14252","499","1130","220","16096","480","2320","273","11495","460","222","82","446","144","0","29","2074","242","16595","484","102","57","16493","485","14995","521","3141","348","12495","446","1469","223","3356","330","3585","412","20","22","2175","354","1390","238","9103","505","73","53","7453","425","1577","221","7263","405","9","9","6865","389","389","120","(X)","(X)","89.6","1.2","71.4","1.9","5.7","1.1","80.7","1.7","11.6","1.3","57.6","2.0","1.1","0.4","2.2","0.7","0.0","0.2","10.4","1.2","83.2","1.6","0.5","0.3","82.7","1.6","75.2","2.0","15.7","1.6","62.6","2.0","7.4","1.1","16.8","1.6","(X)","(X)","0.6","0.6","60.7","5.8","38.8","5.8","(X)","(X)","0.8","0.6","81.9","2.1","17.3","2.0","(X)","(X)","0.1","0.1","94.5","1.6","5.4","1.6",
"0500000US01033","Colbert County, Alabama","21797","514","17978","657","13083","662","920","182","16200","625","3274","477","9853","599","454","184","303","103","0","29","3819","451","15920","574","89","54","15831","578","14147","547","4327","463","10394","631","1634","285","5877","537","4653","449","8","13","2173","345","2472","373","10844","681","52","40","8000","614","2792","402","6300","556","29","34","5658","537","613","211","(X)","(X)","82.5","2.1","60.0","2.8","4.2","0.8","74.3","2.1","15.0","2.1","45.2","2.6","2.1","0.8","1.4","0.5","0.0","0.2","17.5","2.1","73.0","2.3","0.4","0.2","72.6","2.3","64.9","2.2","19.9","2.1","47.7","2.7","7.5","1.3","27.0","2.3","(X)","(X)","0.2","0.3","46.7","6.1","53.1","6.1","(X)","(X)","0.5","0.4","73.8","3.4","25.7","3.3","(X)","(X)","0.5","0.5","89.8","3.4","9.7","3.2",
"0500000US01035","Conecuh County, Alabama","4585","297","3229","319","2138","299","164","89","2740","337","877","228","1428","243","74","84","493","174","0","19","1356","225","2846","330","2","4","2844","330","2568","358","1460","303","852","190","641","191","1739","258","1091","196","0","19","342","132","749","170","2551","318","2","4","1740","282","809","194","943","224","0","19","762","205","181","115","(X)","(X)","70.4","4.7","46.6","5.5","3.6","2.0","59.8","4.9","19.1","4.8","31.1","5.0","1.6","1.8","10.8","3.6","0.0","0.8","29.6","4.7","62.1","5.4","0.0","0.1","62.0","5.4","56.0","5.9","31.8","5.8","18.6","4.1","14.0","4.1","37.9","5.4","(X)","(X)","0.0","3.2","31.3","10.2","68.7","10.2","(X)","(X)","0.1","0.2","68.2","6.7","31.7","6.7","(X)","(X)","0.0","3.6","80.8","11.1","19.2","11.1",
"0500000US01037","Coosa County, Alabama","4016","203","3534","233","2387","244","216","103","3071","239","710","195","2156","240","60","52","32","34","0","19","482","140","3049","240","10","11","3039","241","2309","247","841","169","1634","220","533","168","967","194","714","178","0","19","369","137","345","121","2273","248","10","11","1725","238","538","151","1029","185","0","19","945","186","84","52","(X)","(X)","88.0","3.5","59.4","6.2","5.4","2.6","76.5","4.3","17.7","4.6","53.7","5.3","1.5","1.3","0.8","0.9","0.0","0.9","12.0","3.5","75.9","4.6","0.2","0.3","75.7","4.7","57.5","4.8","20.9","3.9","40.7","5.4","13.3","4.2","24.1","4.6","(X)","(X)","0.0","4.8","51.7","12.9","48.3","12.9","(X)","(X)","0.4","0.5","75.9","6.3","23.7","6.2","(X)","(X)","0.0","3.3","91.8","5.1","8.2","5.1",
"0500000US01039","Covington County, Alabama","14995","400","12167","432","8940","420","836","150","10620","411","2248","328","6318","390","179","63","1669","283","0","26","2828","325","11386","481","113","52","11273","472","10117","477","4378","385","6196","397","871","155","3609","369","3502","387","20","22","1551","245","1931","324","7419","402","82","47","5890","366","1447","184","4074","308","11","16","3832","308","231","102","(X)","(X)","81.1","2.1","59.6","2.7","5.6","1.0","70.8","2.1","15.0","2.0","42.1","2.5","1.2","0.4","11.1","1.9","0.0","0.2","18.9","2.1","75.9","2.4","0.8","0.3","75.2","2.4","67.5","2.5","29.2","2.4","41.3","2.4","5.8","1.1","24.1","2.4","(X)","(X)","0.6","0.6","44.3","6.0","55.1","6.0","(X)","(X)","1.1","0.6","79.4","2.4","19.5","2.3","(X)","(X)","0.3","0.4","94.1","2.5","5.7","2.5",
"0500000US01041","Crenshaw County, Alabama","5011","209","3980","221","2884","211","287","70","3410","226","746","130","2130","213","124","64","175","61","0","19","1031","160","3367","227","28","23","3339","227","3003","222","941","141","2195","191","504","129","1644","206","1220","167","4","7","420","90","796","152","2380","213","24","22","1659","208","697","124","1411","172","0","19","1260","165","151","75","(X)","(X)","79.4","3.0","57.6","3.8","5.7","1.4","68.1","3.3","14.9","2.5","42.5","4.0","2.5","1.3","3.5","1.2","0.0","0.7","20.6","3.0","67.2","3.8","0.6","0.5","66.6","3.8","59.9","3.8","18.8","2.7","43.8","3.4","10.1","2.5","32.8","3.8","(X)","(X)","0.3","0.6","34.4","6.7","65.2","6.8","(X)","(X)","1.0","0.9","69.7","5.1","29.3","5.0","(X)","(X)","0.0","2.4","89.3","5.0","10.7","5.0",
"0500000US01043","Cullman County, Alabama","31733","507","27124","611","20044","681","1445","282","24440","589","4463","495","16353","674","447","137","432","143","18","21","4609","418","25092","568","161","80","24931","563","22118","668","6675","540","15878","514","3413","450","6641","496","5734","603","24","36","3269","441","2441","358","16733","778","137","73","13023","740","3573","426","9266","597","0","29","8639","580","627","163","(X)","(X)","85.5","1.3","63.2","2.0","4.6","0.9","77.0","1.5","14.1","1.5","51.5","2.0","1.4","0.4","1.4","0.5","0.1","0.1","14.5","1.3","79.1","1.5","0.5","0.3","78.6","1.4","69.7","1.9","21.0","1.6","50.0","1.6","10.8","1.4","20.9","1.5","(X)","(X)","0.4","0.6","57.0","4.6","42.6","4.6","(X)","(X)","0.8","0.4","77.8","2.4","21.4","2.4","(X)","(X)","0.0","0.4","93.2","1.7","6.8","1.7",
"0500000US01045","Dale County, Alabama","19405","433","17121","512","12685","603","1043","168","15512","515","3173","401","9709","523","166","88","205","79","0","26","2284","359","15800","542","105","65","15695","544","14375","490","4449","446","10284","595","1532","270","3605","423","4447","440","53","65","2989","380","1405","243","9511","494","33","29","7732","507","1746","307","5447","453","19","22","4974","451","454","140","(X)","(X)","88.2","1.8","65.4","2.7","5.4","0.9","79.9","1.9","16.4","2.0","50.0","2.5","0.9","0.5","1.1","0.4","0.0","0.2","11.8","1.8","81.4","2.1","0.5","0.3","80.9","2.2","74.1","2.1","22.9","2.3","53.0","2.8","7.9","1.4","18.6","2.1","(X)","(X)","1.2","1.4","67.2","4.9","31.6","4.9","(X)","(X)","0.3","0.3","81.3","3.1","18.4","3.1","(X)","(X)","0.3","0.4","91.3","2.6","8.3","2.5",
"0500000US01047","Dallas County, Alabama","15409","422","11719","492","8013","510","840","181","10306","529","2691","384","6109","419","190","73","97","45","0","26","3690","413","11179","500","93","83","11086","501","9771","552","2997","485","6658","538","1462","242","4230","414","4979","564","14","14","2713","535","2252","376","7441","532","79","77","5561","501","1801","304","2989","348","0","26","2812","334","177","66","(X)","(X)","76.1","2.6","52.0","2.9","5.5","1.2","66.9","2.9","17.5","2.4","39.6","2.6","1.2","0.5","0.6","0.3","0.0","0.2","23.9","2.6","72.5","2.6","0.6","0.5","71.9","2.6","63.4","2.9","19.4","3.1","43.2","3.2","9.5","1.6","27.5","2.6","(X)","(X)","0.3","0.3","54.5","7.3","45.2","7.3","(X)","(X)","1.1","1.0","74.7","3.6","24.2","3.7","(X)","(X)","0.0","1.2","94.1","2.1","5.9","2.1",
"0500000US01049","DeKalb County, Alabama","26365","479","22641","543","16703","611","1553","297","20206","548","3706","492","13164","634","182","83","414","171","31","50","3724","380","20751","624","70","57","20681","624","18511","590","4870","504","14617","619","1833","343","5614","482","5796","531","16","25","3308","472","2472","351","14137","656","44","49","11286","661","2807","364","6432","543","10","15","6087","556","335","131","(X)","(X)","85.9","1.4","63.4","2.1","5.9","1.1","76.6","1.6","14.1","1.8","49.9","2.4","0.7","0.3","1.6","0.6","0.1","0.2","14.1","1.4","78.7","1.8","0.3","0.2","78.4","1.8","70.2","1.9","18.5","1.9","55.4","2.0","7.0","1.3","21.3","1.8","(X)","(X)","0.3","0.4","57.1","5.3","42.7","5.3","(X)","(X)","0.3","0.3","79.8","2.5","19.9","2.5","(X)","(X)","0.2","0.2","94.6","2.1","5.2","2.1",
"0500000US01051","Elmore County, Alabama","29794","557","26849","586","21928","701","1267","278","24764","656","2872","457","19261","644","221","140","386","125","11","18","2945","402","24973","628","42","36","24931","625","21109","708","2937","482","20836","719","1775","339","4821","564","4007","523","0","29","2141","328","1866","409","13657","855","16","18","11328","803","2313","329","12130","738","26","31","11462","719","642","182","(X)","(X)","90.1","1.3","73.6","2.2","4.3","0.9","83.1","1.8","9.6","1.5","64.6","2.1","0.7","0.5","1.3","0.4","0.0","0.1","9.9","1.3","83.8","1.8","0.1","0.1","83.7","1.8","70.8","2.2","9.9","1.6","69.9","2.5","6.0","1.2","16.2","1.8","(X)","(X)","0.0","0.9","53.4","6.7","46.6","6.7","(X)","(X)","0.1","0.1","82.9","2.3","16.9","2.3","(X)","(X)","0.2","0.3","94.5","1.5","5.3","1.5",
"0500000US01053","Escambia County, Alabama","12931","629","9579","593","6255","463","500","127","8489","572","2644","420","3702","418","157","88","1724","293","0","26","3352","392","8525","468","54","42","8471","463","7749","493","4546","391","2973","328","1202","226","4406","510","3723","402","11","11","1534","266","2178","350","6828","531","14","17","4790","415","2024","340","2380","262","29","36","2147","248","204","89","(X)","(X)","74.1","2.8","48.4","3.2","3.9","1.0","65.6","2.6","20.4","2.8","28.6","2.9","1.2","0.7","13.3","2.2","0.0","0.3","25.9","2.8","65.9","3.1","0.4","0.3","65.5","3.0","59.9","3.2","35.2","2.9","23.0","2.3","9.3","1.8","34.1","3.1","(X)","(X)","0.3","0.3","41.2","6.1","58.5","6.1","(X)","(X)","0.2","0.3","70.2","4.0","29.6","4.0","(X)","(X)","1.2","1.5","90.2","3.6","8.6","3.6",
"0500000US01055","Etowah County, Alabama","38765","578","33745","788","24943","909","2085","309","29984","782","5869","571","20725","886","710","144","1170","308","31","28","5020","509","31153","727","75","48","31078","720","27073","700","6696","576","22256","855","3457","482","7612","539","8072","504","25","29","4914","470","3133","404","19616","771","27","26","15835","718","3754","412","11077","660","23","25","10329","626","725","221","(X)","(X)","87.1","1.3","64.3","1.9","5.4","0.8","77.3","1.5","15.1","1.5","53.5","2.1","1.8","0.4","3.0","0.8","0.1","0.1","12.9","1.3","80.4","1.4","0.2","0.1","80.2","1.4","69.8","1.4","17.3","1.5","57.4","2.0","8.9","1.2","19.6","1.4","(X)","(X)","0.3","0.4","60.9","4.4","38.8","4.4","(X)","(X)","0.1","0.1","80.7","1.9","19.1","1.9","(X)","(X)","0.2","0.2","93.2","1.9","6.5","1.9",
"0500000US01057","Fayette County, Alabama","6805","271","5410","306","3855","309","232","100","4880","322","886","181","3527","318","145","62","252","142","0","19","1395","194","4804","295","18","20","4786","292","4299","335","1156","208","3036","324","636","128","2001","237","1699","280","10","16","835","219","854","184","3267","311","8","13","2170","265","1089","210","1839","239","0","19","1781","240","58","37","(X)","(X)","79.5","2.8","56.6","3.8","3.4","1.5","71.7","3.3","13.0","2.6","51.8","4.0","2.1","0.9","3.7","2.1","0.0","0.5","20.5","2.8","70.6","3.3","0.3","0.3","70.3","3.3","63.2","4.0","17.0","3.0","44.6","4.3","9.3","1.9","29.4","3.3","(X)","(X)","0.6","1.0","49.1","8.6","50.3","8.6","(X)","(X)","0.2","0.4","66.4","5.4","33.3","5.4","(X)","(X)","0.0","1.9","96.8","2.0","3.2","2.0",
"0500000US01059","Franklin County, Alabama","11017","380","8075","452","5426","394","489","143","7355","474","2006","379","4182","356","73","47","143","75","3","5","2942","392","6973","413","16","14","6957","413","6288","433","2642","330","3301","344","1214","276","4044","451","2333","306","0","26","1024","201","1309","245","5784","469","11","12","3474","333","2299","387","2900","299","5","7","2459","279","436","162","(X)","(X)","73.3","3.4","49.3","3.5","4.4","1.3","66.8","3.6","18.2","3.2","38.0","3.3","0.7","0.4","1.3","0.7","0.0","0.1","26.7","3.4","63.3","3.6","0.1","0.1","63.1","3.6","57.1","3.8","24.0","3.1","30.0","3.1","11.0","2.5","36.7","3.6","(X)","(X)","0.0","1.5","43.9","6.9","56.1","6.9","(X)","(X)","0.2","0.2","60.1","5.0","39.7","5.0","(X)","(X)","0.2","0.2","84.8","5.2","15.0","5.2",
